,Game,BatPos,Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,RE24,PO,A,Details,Name,Date,HomeGame
1094,90,10,   Adeiny Hechavarria PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.257,0.423,0.68,2.0,2.0,-0.005,0.21,0.0,-0.005,-0.2,,,,Adeiny_Hechavarria,201907120,False
1095,90,13,   Tomas Nido PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.253,0.271,0.386,0.656,6.0,3.0,-0.001,0.05,0.0,-0.001,-0.1,,,,Tomas_Nido,201907120,False
1096,90,14,Team Totals,31.0,4.0,5.0,4.0,5.0,11.0,36.0,0.161,0.278,0.258,0.536,154.0,94.0,-0.133,0.85,0.415,-0.545,-0.5,24.0,12.0,,Team_Totals,201907120,False
1097,91,0,Jeff McNeil RF-LF,4.0,1.0,2.0,0.0,1.0,0.0,5.0,0.35,0.41,0.508,0.918,24.0,16.0,0.055,0.73,0.096,-0.041,0.5,0.0,0.0,2B,Jeff_McNeil,201907130,False
1098,91,1,Michael Conforto CF-RF,4.0,1.0,1.0,2.0,1.0,1.0,5.0,0.241,0.359,0.473,0.832,20.0,9.0,0.11,1.13,0.225,-0.115,1.0,0.0,0.0,HR,Michael_Conforto,201907130,False
1099,91,2,Pete Alonso 1B,4.0,0.0,1.0,0.0,1.0,2.0,5.0,0.277,0.371,0.623,0.995,18.0,12.0,-0.068,1.0,0.031,-0.099,-0.4,8.0,1.0,,Pete_Alonso,201907130,False
1100,91,3,Dominic Smith LF,3.0,1.0,1.0,0.0,1.0,1.0,4.0,0.305,0.391,0.546,0.937,17.0,9.0,0.016,1.17,0.076,-0.06,0.1,0.0,0.0,,Dominic_Smith,201907130,False
1101,91,5,Robinson Cano 2B,4.0,1.0,1.0,2.0,0.0,1.0,4.0,0.24,0.286,0.368,0.654,11.0,8.0,0.269,1.49,0.352,-0.083,0.9,3.0,1.0,HR,Robinson_Cano,201907130,False
1102,91,6,Todd Frazier 3B,3.0,0.0,0.0,0.0,1.0,3.0,4.0,0.252,0.337,0.447,0.784,21.0,12.0,-0.056,0.94,0.026,-0.082,-0.6,1.0,6.0,,Todd_Frazier,201907130,False
1103,91,7,Amed Rosario SS,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.263,0.301,0.413,0.714,14.0,12.0,-0.065,0.85,0.034,-0.099,-0.6,0.0,2.0,CS,Amed_Rosario,201907130,False
1104,91,10,Tomas Nido C,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.244,0.27,0.372,0.642,16.0,10.0,-0.035,0.62,0.019,-0.054,-0.3,13.0,0.0,,Tomas_Nido,201907130,False
1105,91,11,Noah Syndergaard P,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.095,0.136,0.262,0.398,13.0,9.0,-0.086,1.15,0.0,-0.086,-0.8,1.0,0.0,,Noah_Syndergaard,201907130,False
1106,91,12,   Adeiny Hechavarria SS,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.224,0.255,0.418,0.673,7.0,6.0,-0.008,0.29,0.0,-0.008,-0.2,0.0,0.0,,Adeiny_Hechavarria,201907130,False
1107,91,13,Team Totals,33.0,4.0,8.0,4.0,6.0,12.0,39.0,0.242,0.359,0.455,0.814,161.0,103.0,0.132,0.98,0.859,-0.727,-0.5,27.0,10.0,,Team_Totals,201907130,False
1108,92,0,Jeff McNeil RF-LF,4.0,1.0,1.0,2.0,0.0,0.0,5.0,0.349,0.41,0.515,0.925,17.0,13.0,0.035,1.07,0.134,-0.099,1.0,0.0,1.0,"HR,HBP",Jeff_McNeil,201907140,False
1109,92,1,Michael Conforto CF-RF,5.0,0.0,1.0,1.0,0.0,1.0,5.0,0.241,0.357,0.468,0.825,25.0,17.0,0.04,1.08,0.102,-0.063,-0.3,0.0,0.0,,Michael_Conforto,201907140,False
1110,92,2,Pete Alonso 1B,3.0,0.0,0.0,1.0,0.0,2.0,5.0,0.275,0.369,0.618,0.987,12.0,11.0,-0.07,0.88,0.019,-0.089,-1.2,7.0,0.0,"HBP,SF",Pete_Alonso,201907140,False
1111,92,4,Dominic Smith LF-1B,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.295,0.38,0.527,0.907,18.0,13.0,-0.075,0.57,0.0,-0.075,-1.2,4.0,0.0,,Dominic_Smith,201907140,False
1112,92,5,Robinson Cano 2B,5.0,2.0,4.0,1.0,0.0,0.0,5.0,0.251,0.295,0.392,0.687,16.0,12.0,0.135,0.56,0.147,-0.013,2.2,2.0,2.0,"HR,2B",Robinson_Cano,201907140,False
1113,92,6,Wilson Ramos C,4.0,0.0,1.0,0.0,1.0,1.0,5.0,0.272,0.352,0.405,0.756,16.0,9.0,0.029,0.7,0.075,-0.046,-0.7,10.0,0.0,GDP,Wilson_Ramos,201907140,False
1114,92,7,Todd Frazier 3B,5.0,1.0,1.0,0.0,0.0,1.0,5.0,0.251,0.335,0.442,0.776,15.0,11.0,0.031,0.84,0.085,-0.054,-0.0,0.0,2.0,,Todd_Frazier,201907140,False
1115,92,8,Adeiny Hechavarria SS,4.0,1.0,2.0,1.0,0.0,1.0,4.0,0.235,0.264,0.422,0.686,11.0,8.0,0.057,1.07,0.06,-0.003,0.5,1.0,4.0,,Adeiny_Hechavarria,201907140,False
1116,92,11,Jacob deGrom P,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.205,0.262,0.333,0.595,8.0,4.0,-0.038,1.59,0.008,-0.046,-0.3,0.0,1.0,,Jacob_deGrom,201907140,False
1117,92,12,   Luis Guillorme PH,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.182,0.217,0.182,0.399,2.0,2.0,0.065,1.04,0.065,0.0,1.0,,,,Luis_Guillorme,201907140,False
1118,92,15,   Amed Rosario SS,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.265,0.303,0.418,0.721,5.0,2.0,0.01,0.15,0.01,0.0,0.6,1.0,1.0,2B,Amed_Rosario,201907140,False
1119,92,16,Team Totals,38.0,6.0,12.0,6.0,2.0,7.0,43.0,0.316,0.372,0.526,0.898,145.0,102.0,0.219,0.86,0.705,-0.488,1.5,27.0,11.0,,Team_Totals,201907140,False
1120,93,0,Jeff McNeil RF-LF,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.348,0.408,0.511,0.919,12.0,9.0,-0.043,1.23,0.08,-0.122,-0.2,2.0,0.0,,Jeff_McNeil,201907160,False
1121,93,1,Michael Conforto CF-RF,4.0,1.0,4.0,1.0,0.0,0.0,4.0,0.251,0.364,0.475,0.839,8.0,6.0,0.282,1.27,0.282,0.0,2.7,2.0,0.0,,Michael_Conforto,201907160,False
1122,93,2,Pete Alonso 1B,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.272,0.368,0.612,0.98,18.0,10.0,-0.104,1.27,0.035,-0.138,-1.3,10.0,1.0,GDP,Pete_Alonso,201907160,False
1123,93,3,Robinson Cano 2B,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.248,0.291,0.388,0.679,16.0,12.0,-0.188,1.09,0.0,-0.188,-2.0,2.0,4.0,SF,Robinson_Cano,201907160,False
1124,93,4,Wilson Ramos C,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.268,0.347,0.398,0.745,14.0,7.0,0.015,0.9,0.077,-0.062,0.2,5.0,1.0,,Wilson_Ramos,201907160,False
1125,93,5,Dominic Smith LF,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.287,0.371,0.513,0.884,13.0,7.0,-0.064,0.6,0.0,-0.064,-0.7,0.0,0.0,,Dominic_Smith,201907160,False
1126,93,7,Todd Frazier 3B,3.0,0.0,0.0,0.0,1.0,2.0,4.0,0.248,0.333,0.436,0.769,19.0,9.0,-0.047,0.65,0.01,-0.058,-0.5,2.0,1.0,,Todd_Frazier,201907160,False
1127,93,8,J.D. Davis DH,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.275,0.342,0.459,0.801,15.0,9.0,-0.052,0.8,0.02,-0.072,-0.4,,,,J.D._Davis,201907160,False
1128,93,9,Amed Rosario SS,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.265,0.303,0.42,0.723,8.0,7.0,0.054,0.99,0.091,-0.037,0.3,2.0,3.0,2B,Amed_Rosario,201907160,False
1129,93,18,Team Totals,32.0,3.0,7.0,2.0,2.0,5.0,35.0,0.219,0.257,0.25,0.507,123.0,76.0,-0.147,1.0,0.595,-0.741,-2.0,27.0,10.0,,Team_Totals,201907160,False
1130,94,0,Jeff McNeil RF,5.0,1.0,1.0,1.0,0.0,0.0,5.0,0.345,0.405,0.51,0.914,17.0,14.0,-0.17,1.31,0.022,-0.191,-0.5,3.0,0.0,2B,Jeff_McNeil,201907170,False
1131,94,1,   Juan Lagares CF,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.181,0.247,0.264,0.511,2.0,2.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,2B,Juan_Lagares,201907170,False
1132,94,2,J.D. Davis LF,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.276,0.342,0.457,0.799,13.0,10.0,-0.017,0.88,0.026,-0.043,-0.2,0.0,0.0,,J.D._Davis,201907170,False
1133,94,3,   Dominic Smith PH-LF,3.0,2.0,2.0,4.0,0.0,1.0,3.0,0.294,0.376,0.536,0.912,12.0,10.0,0.32,1.01,0.32,0.0,1.9,2.0,0.0,HR,Dominic_Smith,201907170,False
1134,94,4,Pete Alonso 1B,6.0,2.0,1.0,2.0,0.0,2.0,6.0,0.27,0.365,0.613,0.978,20.0,14.0,-0.028,0.72,0.054,-0.082,0.9,8.0,1.0,HR,Pete_Alonso,201907170,False
1135,94,5,Wilson Ramos C,5.0,0.0,1.0,0.0,0.0,0.0,5.0,0.267,0.344,0.398,0.743,15.0,10.0,0.055,0.91,0.126,-0.072,0.4,8.0,0.0,2B,Wilson_Ramos,201907170,False
1136,94,6,Robinson Cano DH,3.0,1.0,0.0,0.0,1.0,1.0,5.0,0.245,0.293,0.383,0.676,28.0,16.0,0.007,0.81,0.052,-0.044,0.1,,,HBP,Robinson_Cano,201907170,False
1137,94,7,Todd Frazier 3B,5.0,1.0,2.0,0.0,0.0,1.0,5.0,0.251,0.335,0.439,0.774,15.0,11.0,-0.099,0.91,0.035,-0.134,-1.0,1.0,2.0,"2B,GDP",Todd_Frazier,201907170,False
1138,94,8,Michael Conforto CF-RF,5.0,1.0,1.0,0.0,0.0,2.0,5.0,0.25,0.361,0.471,0.832,15.0,11.0,-0.144,1.04,0.0,-0.144,-0.6,2.0,0.0,,Michael_Conforto,201907170,False
1139,94,9,Amed Rosario SS,4.0,4.0,4.0,3.0,1.0,0.0,5.0,0.274,0.313,0.441,0.754,19.0,13.0,0.235,0.84,0.235,0.0,3.8,0.0,0.0,"HR,3B",Amed_Rosario,201907170,False
1140,94,10,Adeiny Hechavarria 2B,5.0,2.0,3.0,1.0,0.0,0.0,5.0,0.252,0.279,0.449,0.728,10.0,7.0,0.283,1.27,0.328,-0.045,3.6,2.0,5.0,2·2B,Adeiny_Hechavarria,201907170,False
1141,94,15,Team Totals,45.0,14.0,17.0,11.0,2.0,8.0,48.0,0.378,0.417,0.756,1.172,166.0,118.0,0.442,0.95,1.198,-0.755,9.0,27.0,9.0,,Team_Totals,201907170,False
1142,95,0,Jeff McNeil RF-2B,7.0,1.0,2.0,0.0,0.0,2.0,7.0,0.344,0.402,0.508,0.91,27.0,18.0,-0.281,2.78,0.112,-0.393,-0.8,2.0,2.0,2B,Jeff_McNeil,201907180,False
1143,95,1,J.D. Davis LF,7.0,0.0,3.0,0.0,0.0,0.0,7.0,0.281,0.345,0.456,0.801,23.0,17.0,-0.132,2.23,0.197,-0.329,-0.5,4.0,0.0,GDP,J.D._Davis,201907180,False
1144,95,2,Pete Alonso 1B,7.0,1.0,1.0,1.0,0.0,0.0,7.0,0.268,0.361,0.613,0.974,29.0,19.0,-0.009,2.15,0.339,-0.347,-0.9,11.0,1.0,"HR,GDP",Pete_Alonso,201907180,False
1145,95,3,Todd Frazier 3B,7.0,0.0,0.0,0.0,0.0,4.0,7.0,0.244,0.326,0.427,0.753,25.0,17.0,-0.233,1.28,0.0,-0.233,-1.2,2.0,2.0,,Todd_Frazier,201907180,False
1146,95,4,Robinson Cano 2B,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.244,0.291,0.38,0.671,13.0,9.0,-0.056,1.56,0.082,-0.138,-0.5,0.0,2.0,,Robinson_Cano,201907180,False
1147,95,6,   Steven Matz PH,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.267,0.267,0.367,0.633,5.0,3.0,-0.044,1.79,0.0,-0.044,-0.2,,,,Steven_Matz,201907180,False
1148,95,8,   Chris Mazza P,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,-0.012,0.5,0.0,-0.012,-0.2,0.0,0.0,,Chris_Mazza,201907180,False
1149,95,9,Amed Rosario SS,6.0,0.0,1.0,0.0,1.0,2.0,7.0,0.272,0.312,0.439,0.751,28.0,15.0,0.094,1.22,0.246,-0.152,0.3,3.0,4.0,"2B,CS",Amed_Rosario,201907180,False
1150,95,10,Tomas Nido C,5.0,0.0,1.0,0.0,1.0,1.0,6.0,0.242,0.274,0.374,0.647,19.0,11.0,-0.078,1.49,0.113,-0.191,-0.4,18.0,0.0,2B,Tomas_Nido,201907180,False
1151,95,11,Juan Lagares CF,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.178,0.248,0.26,0.509,10.0,6.0,-0.044,1.29,0.012,-0.056,-0.3,1.0,0.0,IW,Juan_Lagares,201907180,False
1152,95,16,   Dominic Smith RF,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.29,0.371,0.529,0.9,5.0,4.0,-0.14,2.88,0.0,-0.14,-0.6,0.0,0.0,,Dominic_Smith,201907180,False
1153,95,17,Noah Syndergaard P,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.091,0.13,0.25,0.38,8.0,6.0,-0.073,1.43,0.0,-0.073,-0.6,1.0,1.0,,Noah_Syndergaard,201907180,False
1154,95,18,   Adeiny Hechavarria PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.277,0.444,0.721,3.0,3.0,-0.025,0.98,0.0,-0.025,-0.1,,,,Adeiny_Hechavarria,201907180,False
1155,95,21,   Michael Conforto PH-CF,3.0,0.0,2.0,0.0,0.0,1.0,3.0,0.254,0.364,0.473,0.837,11.0,8.0,-0.042,3.6,0.14,-0.181,-0.2,2.0,0.0,,Michael_Conforto,201907180,False
1156,95,22,Team Totals,56.0,2.0,11.0,1.0,4.0,16.0,60.0,0.196,0.25,0.304,0.554,211.0,139.0,-1.078,1.91,1.241,-2.317,-5.9,45.0,14.0,,Team_Totals,201907180,False
1157,96,0,Jeff McNeil RF,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.344,0.403,0.506,0.91,11.0,8.0,-0.001,1.11,0.061,-0.061,0.0,3.0,0.0,HBP,Jeff_McNeil,201907190,False
1158,96,1,Michael Conforto CF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.251,0.36,0.467,0.827,11.0,7.0,-0.153,1.52,0.0,-0.153,-1.1,3.0,0.0,,Michael_Conforto,201907190,False
1159,96,2,Pete Alonso 1B,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.265,0.358,0.606,0.963,17.0,12.0,-0.141,1.38,0.0,-0.141,-0.9,4.0,0.0,,Pete_Alonso,201907190,False
1160,96,3,Robinson Cano 2B,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.244,0.291,0.381,0.672,17.0,12.0,-0.078,1.16,0.028,-0.106,-0.4,2.0,1.0,2B,Robinson_Cano,201907190,False
1161,96,5,Wilson Ramos C,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.267,0.345,0.396,0.742,9.0,8.0,-0.056,1.21,0.042,-0.098,-0.4,13.0,1.0,,Wilson_Ramos,201907190,False
1162,96,6,Dominic Smith LF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.283,0.363,0.516,0.879,13.0,10.0,-0.154,1.55,0.0,-0.154,-0.9,3.0,0.0,,Dominic_Smith,201907190,False
1163,96,7,Amed Rosario SS,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.269,0.309,0.434,0.743,15.0,9.0,-0.118,1.14,0.0,-0.118,-0.7,0.0,1.0,,Amed_Rosario,201907190,False
1164,96,8,Adeiny Hechavarria 3B-2B,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.241,0.267,0.429,0.696,10.0,7.0,-0.12,1.18,0.0,-0.12,-0.7,0.0,2.0,,Adeiny_Hechavarria,201907190,False
1165,96,9,Jacob deGrom P,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.2,0.273,0.325,0.598,6.0,2.0,0.035,1.03,0.052,-0.018,0.2,0.0,1.0,,Jacob_deGrom,201907190,False
1166,96,10,   J.D. Davis PH,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.28,0.343,0.454,0.797,4.0,3.0,-0.034,1.39,0.0,-0.034,-0.2,,,,J.D._Davis,201907190,False
1167,96,13,Team Totals,33.0,0.0,3.0,0.0,1.0,9.0,35.0,0.091,0.143,0.121,0.264,113.0,78.0,-0.82,1.27,0.183,-1.003,-5.0,29.0,6.0,,Team_Totals,201907190,False
1168,97,0,Jeff McNeil RF-LF,5.0,2.0,2.0,2.0,0.0,2.0,5.0,0.345,0.403,0.514,0.917,21.0,16.0,0.077,0.55,0.122,-0.045,1.4,0.0,0.0,HR,Jeff_McNeil,201907200,False
1169,97,1,Michael Conforto CF-RF,4.0,0.0,1.0,0.0,0.0,1.0,5.0,0.251,0.361,0.464,0.824,21.0,14.0,0.052,0.57,0.074,-0.021,0.5,2.0,0.0,HBP,Michael_Conforto,201907200,False
1170,97,2,Wilson Ramos C,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.266,0.344,0.394,0.738,9.0,7.0,0.02,0.44,0.036,-0.016,-0.2,3.0,0.0,,Wilson_Ramos,201907200,False
1171,97,4,   Juan Lagares PH-CF,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.177,0.247,0.259,0.505,1.0,1.0,0.0,0.01,0.0,0.0,-0.3,1.0,0.0,,Juan_Lagares,201907200,False
1172,97,5,Robinson Cano 2B,5.0,1.0,1.0,0.0,0.0,1.0,5.0,0.244,0.289,0.378,0.667,18.0,11.0,-0.11,0.58,0.0,-0.11,-1.4,0.0,5.0,,Robinson_Cano,201907200,False
1173,97,6,Todd Frazier 3B,4.0,3.0,2.0,1.0,1.0,2.0,5.0,0.248,0.331,0.448,0.779,18.0,11.0,0.074,0.6,0.132,-0.059,1.2,0.0,2.0,"HR,3B",Todd_Frazier,201907200,False
1174,97,7,Dominic Smith 1B,5.0,1.0,3.0,4.0,0.0,0.0,5.0,0.293,0.37,0.537,0.906,13.0,9.0,0.128,0.59,0.165,-0.037,2.4,12.0,1.0,"HR,CS",Dominic_Smith,201907200,False
1175,97,8,J.D. Davis LF,5.0,1.0,3.0,1.0,0.0,1.0,5.0,0.287,0.348,0.457,0.806,22.0,15.0,-0.025,0.25,0.004,-0.03,1.0,2.0,0.0,,J.D._Davis,201907200,False
1176,97,10,Amed Rosario SS,4.0,2.0,3.0,0.0,0.0,0.0,4.0,0.274,0.313,0.438,0.751,20.0,13.0,0.039,0.53,0.054,-0.015,1.1,3.0,4.0,SB,Amed_Rosario,201907200,False
1177,97,11,   Adeiny Hechavarria SS,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.239,0.265,0.425,0.69,5.0,3.0,0.0,0.0,0.0,0.0,-0.4,0.0,1.0,,Adeiny_Hechavarria,201907200,False
1178,97,12,Walker Lockett P,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.2,0.333,0.2,0.533,10.0,7.0,-0.043,0.65,0.0,-0.043,-0.5,0.0,1.0,,Walker_Lockett,201907200,False
1179,97,13,   Pete Alonso PH,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.267,0.359,0.615,0.974,2.0,2.0,0.065,0.5,0.065,0.0,2.7,,,HR,Pete_Alonso,201907200,False
1180,97,15,   Tomas Nido C,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.239,0.271,0.37,0.64,4.0,3.0,-0.001,0.05,0.0,-0.001,-0.9,4.0,0.0,GDP,Tomas_Nido,201907200,False
1181,97,16,Team Totals,42.0,11.0,17.0,11.0,1.0,10.0,44.0,0.405,0.432,0.738,1.17,164.0,112.0,0.276,0.49,0.652,-0.377,6.5,27.0,14.0,,Team_Totals,201907200,False
1182,98,0,Jeff McNeil RF-LF,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.339,0.398,0.506,0.904,14.0,12.0,-0.183,1.41,0.0,-0.183,-1.2,5.0,0.0,,Jeff_McNeil,201907210,False
1183,98,1,J.D. Davis LF,5.0,0.0,2.0,0.0,0.0,2.0,5.0,0.289,0.349,0.461,0.81,18.0,14.0,0.025,1.07,0.1,-0.074,0.2,2.0,0.0,2B,J.D._Davis,201907210,False
1184,98,3,Pete Alonso 1B,3.0,0.0,0.0,0.0,2.0,1.0,5.0,0.265,0.36,0.61,0.97,25.0,14.0,-0.03,1.59,0.119,-0.149,-0.4,8.0,1.0,,Pete_Alonso,201907210,False
1185,98,4,Wilson Ramos C,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.262,0.339,0.387,0.726,26.0,19.0,-0.234,1.87,0.0,-0.234,-1.3,10.0,0.0,,Wilson_Ramos,201907210,False
1186,98,5,Michael Conforto CF-RF,5.0,1.0,1.0,1.0,0.0,2.0,5.0,0.25,0.358,0.469,0.828,20.0,13.0,-0.075,1.59,0.108,-0.183,0.1,1.0,0.0,HR,Michael_Conforto,201907210,False
1187,98,6,Todd Frazier 3B,5.0,0.0,1.0,0.0,0.0,4.0,5.0,0.247,0.329,0.443,0.772,24.0,15.0,-0.07,1.33,0.059,-0.129,-0.5,1.0,2.0,,Todd_Frazier,201907210,False
1188,98,7,Amed Rosario SS,4.0,1.0,1.0,1.0,1.0,0.0,5.0,0.274,0.315,0.444,0.758,21.0,10.0,0.028,1.62,0.15,-0.122,0.8,2.0,2.0,HR,Amed_Rosario,201907210,False
1189,98,8,Adeiny Hechavarria 2B,4.0,0.0,0.0,0.0,1.0,1.0,5.0,0.231,0.262,0.41,0.673,23.0,13.0,-0.202,1.7,0.01,-0.212,-0.8,3.0,4.0,,Adeiny_Hechavarria,201907210,False
1190,98,9,Steven Matz P,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.258,0.258,0.355,0.613,6.0,5.0,-0.042,1.11,0.0,-0.042,-0.4,0.0,2.0,SH,Steven_Matz,201907210,False
1191,98,11,   Robinson Cano PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.243,0.288,0.377,0.665,6.0,3.0,-0.047,1.85,0.0,-0.047,-0.2,,,,Robinson_Cano,201907210,False
1192,98,13,   Dominic Smith PH,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.291,0.368,0.533,0.901,3.0,3.0,-0.034,1.31,0.0,-0.034,-0.1,,,,Dominic_Smith,201907210,False
1193,98,17,Team Totals,39.0,2.0,5.0,2.0,4.0,14.0,44.0,0.128,0.209,0.308,0.517,186.0,121.0,-0.864,1.51,0.546,-1.409,-4.0,34.0,12.0,,Team_Totals,201907210,False
1194,99,0,Jeff McNeil RF-LF,3.0,0.0,2.0,0.0,0.0,1.0,4.0,0.342,0.402,0.508,0.909,18.0,13.0,0.012,0.47,0.039,-0.027,-0.1,3.0,0.0,HBP,Jeff_McNeil,201907230,True
1195,99,1,Michael Conforto CF-RF,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.247,0.355,0.463,0.818,8.0,6.0,-0.072,0.71,0.0,-0.072,-0.8,4.0,0.0,,Michael_Conforto,201907230,True
1196,99,2,Pete Alonso 1B,1.0,2.0,0.0,0.0,3.0,0.0,4.0,0.264,0.363,0.608,0.972,15.0,3.0,0.021,0.56,0.046,-0.026,0.4,5.0,0.0,,Pete_Alonso,201907230,True
1197,99,3,Robinson Cano 2B,4.0,3.0,4.0,5.0,0.0,0.0,4.0,0.254,0.298,0.418,0.716,14.0,11.0,0.335,0.86,0.335,0.0,4.7,2.0,2.0,3·HR,Robinson_Cano,201907230,True
1198,99,4,Wilson Ramos C,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.261,0.338,0.385,0.723,10.0,9.0,-0.052,0.69,0.011,-0.063,-0.4,10.0,0.0,,Wilson_Ramos,201907230,True
1199,99,5,Dominic Smith LF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.284,0.36,0.521,0.88,23.0,15.0,-0.05,0.51,0.0,-0.05,-1.0,2.0,0.0,,Dominic_Smith,201907230,True
1200,99,8,Todd Frazier 3B,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.243,0.324,0.436,0.76,9.0,7.0,-0.037,0.37,0.0,-0.037,-0.7,1.0,0.0,,Todd_Frazier,201907230,True
1201,99,9,Amed Rosario SS,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.274,0.314,0.442,0.756,13.0,9.0,-0.026,0.39,0.006,-0.033,-0.2,0.0,4.0,,Amed_Rosario,201907230,True
1202,99,10,Jason Vargas P,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.077,0.077,0.077,0.154,7.0,6.0,-0.04,0.81,0.0,-0.04,-0.4,0.0,0.0,,Jason_Vargas,201907230,True
1203,99,11,   J.D. Davis PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.288,0.348,0.459,0.807,6.0,4.0,-0.014,0.55,0.0,-0.014,-0.4,,,,J.D._Davis,201907230,True
1204,99,15,Team Totals,31.0,5.0,8.0,5.0,3.0,4.0,35.0,0.258,0.343,0.548,0.891,123.0,83.0,0.077,0.58,0.437,-0.362,1.1,27.0,6.0,,Team_Totals,201907230,True
1205,100,0,Jeff McNeil RF,3.0,1.0,1.0,0.0,1.0,0.0,4.0,0.342,0.403,0.509,0.912,21.0,11.0,0.088,1.26,0.12,-0.032,0.7,2.0,0.0,2B,Jeff_McNeil,201907240,True
1206,100,1,Michael Conforto CF,4.0,1.0,2.0,1.0,0.0,2.0,4.0,0.25,0.356,0.467,0.823,17.0,11.0,0.012,1.86,0.159,-0.147,0.8,2.0,0.0,2B,Michael_Conforto,201907240,True
1207,100,2,Pete Alonso 1B,2.0,0.0,0.0,0.0,2.0,2.0,4.0,0.262,0.365,0.605,0.97,25.0,13.0,-0.009,1.12,0.073,-0.083,0.3,9.0,0.0,,Pete_Alonso,201907240,True
1208,100,3,Robinson Cano 2B,4.0,0.0,0.0,1.0,0.0,0.0,4.0,0.25,0.294,0.412,0.706,18.0,15.0,-0.084,1.23,0.009,-0.093,-0.9,3.0,4.0,,Robinson_Cano,201907240,True
1209,100,4,Todd Frazier 3B,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.24,0.32,0.43,0.749,16.0,11.0,-0.079,0.85,0.0,-0.079,-0.9,0.0,1.0,,Todd_Frazier,201907240,True
1210,100,5,Dominic Smith LF,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.283,0.358,0.514,0.872,21.0,14.0,-0.055,1.12,0.025,-0.079,-0.4,0.0,0.0,,Dominic_Smith,201907240,True
1211,100,6,Amed Rosario SS,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.273,0.313,0.442,0.756,15.0,10.0,-0.018,1.11,0.067,-0.085,-0.7,1.0,4.0,2B,Amed_Rosario,201907240,True
